"ID: 1413474
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: CENTRO DE TLALPAN
				Delegaci󮺠TLALPAN", "-99.1707659611373,19.2806456991336,0"
"ID: 1417110
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: ROMA NORTE
				Delegaci󮺠CUAUHTEMOC", "-99.1660921195181,19.4129492963332,0"
"ID: 1397237
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: CD UNIVERSITARIA
				Delegaci󮺠COYOACAN", "-99.1863207993323,19.3369027909511,0"
"ID: 1397240
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: CD UNIVERSITARIA
				Delegaci󮺠COYOACAN", "-99.1862092491869,19.3369070941866,0"
"ID: 1403411
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: HIPODROMO
				Delegaci󮺠CUAUHTEMOC", "-99.171749187689,19.4038417120321,0"
"ID: 1406762
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: MODERNA
				Delegaci󮺠BENITO JUAREZ", "-99.1351029976913,19.3936286355792,0"
"ID: 1406780
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: MODERNA
				Delegaci󮺠BENITO JUAREZ", "-99.1347653392399,19.393601349374,0"
"ID: 1410337
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: CUCHILLA DEL MORAL
				Delegaci󮺠IZTAPALAPA", "-99.0667477614218,19.3835985750758,0"
"ID: 1410353
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: CUCHILLA DEL MORAL
				Delegaci󮺠IZTAPALAPA", "-99.0666151936762,19.383617098379,0"
"ID: 1376450
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: NONOALCO TLATELOLCO
				Delegaci󮺠CUAUHTEMOC", "-99.1406230167357,19.4551526631532,0"
"ID: 1398571
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: BO DEL NINO JESUS
				Delegaci󮺠COYOACAN", "-99.1608033247819,19.3354224714685,0"
"ID: 1398580
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: BO DEL NINO JESUS
				Delegaci󮺠COYOACAN", "-99.1607334408669,19.335416571866,0"
"ID: 1378075
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: 20 DE NOVIEMBRE
				Delegaci󮺠VENUSTIANO CARRANZA", "-99.1104537220542,19.4487094050464,0"
"ID: 1390346
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: AMPLIACION NAPOLES
				Delegaci󮺠BENITO JUAREZ", "-99.1806709351258,19.3854158974738,0"
"ID: 1397244
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: CD UNIVERSITARIA
				Delegaci󮺠COYOACAN", "-99.1861522155444,19.3369185549408,0"
"ID: 1397252
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: COPILCO EL BAJO
				Delegaci󮺠COYOACAN", "-99.186253246901,19.3371125253493,0"
"ID: 1372071
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: DOCTORES
				Delegaci󮺠CUAUHTEMOC", "-99.1439657769068,19.4152598629537,0"
"ID: 1376474
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: EX HIPODROMO DE PERALVILLO
				Delegaci󮺠CUAUHTEMOC", "-99.1401860801174,19.4554040494427,0"
"ID: 1373907
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: CLAVERIA
				Delegaci󮺠AZCAPOTZALCO", "-99.1778544131252,19.4619843663691,0"
"ID: 1373910
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: OBRERO POPULAR
				Delegaci󮺠AZCAPOTZALCO", "-99.1776610431913,19.4620590384876,0"
"ID: 1373911
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: OBRERO POPULAR
				Delegaci󮺠AZCAPOTZALCO", "-99.1775266061695,19.4621693422471,0"
"ID: 1375107
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: SANTA CRUZ ATOYAC
				Delegaci󮺠BENITO JUAREZ", "-99.1628725944953,19.364839035858,0"
"ID: 1375114
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: SANTA CRUZ ATOYAC
				Delegaci󮺠BENITO JUAREZ", "-99.162432246974,19.3646842903702,0"
"ID: 1375146
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: GENERAL PEDRO MA ANAYA
				Delegaci󮺠BENITO JUAREZ", "-99.1625809742756,19.3645249312149,0"
"ID: 1378200
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: 20 DE NOVIEMBRE
				Delegaci󮺠VENUSTIANO CARRANZA", "-99.1057075490011,19.4477033860396,0"
"ID: 1375176
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: XOCO
				Delegaci󮺠BENITO JUAREZ", "-99.1636822489863,19.3649012561699,0"
"ID: 1388706
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: PUEBLO STA CRUZ MEYEHUALCO
				Delegaci󮺠IZTAPALAPA", "-99.0438938854649,19.3427090912945,0"
"ID: 1388747
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: PUEBLO STA CRUZ MEYEHUALCO
				Delegaci󮺠IZTAPALAPA", "-99.0434306298127,19.3427714553529,0"
"ID: 1381346
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: GRANJAS ESMERALDA
				Delegaci󮺠IZTAPALAPA", "-99.1153759216008,19.356810282595,0"
"ID: 1381349
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: GRANJAS ESMERALDA
				Delegaci󮺠IZTAPALAPA", "-99.115185772663,19.3567721769108,0"
"ID: 1386890
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: NARVARTE ORIENTE
				Delegaci󮺠BENITO JUAREZ", "-99.1457684268119,19.3981106419038,0"
"ID: 1420657
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: RESIDENCIAL MILITAR
				Delegaci󮺠MIGUEL HIDALGO", "-99.2160252309523,19.4417818601683,0"
"ID: 1452408
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: SANTA MARIA LA RIBERA
				Delegaci󮺠CUAUHTEMOC", "-99.1550325649806,19.4416343003218,0"
"ID: 1452417
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: BUENAVISTA
				Delegaci󮺠CUAUHTEMOC", "-99.1543233340112,19.4427773132246,0"
"ID: 1452419
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: BUENAVISTA
				Delegaci󮺠CUAUHTEMOC", "-99.1538317728033,19.4444024544597,0"
"ID: 1426906
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: GRANJAS MODERNAS
				Delegaci󮺠GUSTAVO A MADERO", "-99.0996698327525,19.4752004357487,0"
"ID: 1417104
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: ROMA NORTE
				Delegaci󮺠CUAUHTEMOC", "-99.1661693082055,19.4127153253547,0"
"ID: 1426953
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: AMPL SAN JUAN DE ARAGON
				Delegaci󮺠GUSTAVO A MADERO", "-99.0997038073875,19.4748659998285,0"
"ID: 1426954
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: D M NACIONAL
				Delegaci󮺠GUSTAVO A MADERO", "-99.0991295313614,19.4750788108473,0"
"ID: 1392087
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: NIҏS HEROES
				Delegaci󮺠BENITO JUAREZ", "-99.1472907673939,19.3840556333414,0"
"ID: 1390460
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: CIUDAD DE LOS DEPORTES
				Delegaci󮺠BENITO JUAREZ", "-99.1784590663414,19.3854379940674,0"
"ID: 1390453
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: CIUDAD DE LOS DEPORTES
				Delegaci󮺠BENITO JUAREZ", "-99.1785772409879,19.3854183713442,0"
"ID: 1398926
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: PUEBLO TIZAPAN
				Delegaci󮺠ALVARO OBREGON", "-99.2014243626164,19.3357682897199,0"
"ID: 1410362
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: AGRICOLA ORIENTAL
				Delegaci󮺠IZTACALCO", "-99.0665768374953,19.3836397540051,0"
"ID: 1410365
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: LEYES DE REFORMA 3A SECCION
				Delegaci󮺠IZTAPALAPA", "-99.0666699524941,19.3834152096206,0"
"ID: 1390332
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: AMPLIACION NAPOLES
				Delegaci󮺠BENITO JUAREZ", "-99.1809989167373,19.385365991773,0"
"ID: 1410375
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: LEYES DE REFORMA 3A SECCION
				Delegaci󮺠IZTAPALAPA", "-99.0663249156122,19.3833693368908,0"
"ID: 1373866
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: CLAVERIA
				Delegaci󮺠AZCAPOTZALCO", "-99.179600207344,19.4627540437145,0"
"ID: 1373868
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: CLAVERIA
				Delegaci󮺠AZCAPOTZALCO", "-99.1796557187962,19.4626531269745,0"
"ID: 1373869
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: CLAVERIA
				Delegaci󮺠AZCAPOTZALCO", "-99.1796467539365,19.46268300645,0"
"ID: 1373877
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: CLAVERIA
				Delegaci󮺠AZCAPOTZALCO", "-99.1793882755635,19.4626857839384,0"
"ID: 1376305
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: NONOALCO TLATELOLCO
				Delegaci󮺠CUAUHTEMOC", "-99.1446617988523,19.4560831252012,0"
"ID: 1378124
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: 5O. TRAMO 20 DE NOVIEMBRE
				Delegaci󮺠VENUSTIANO CARRANZA", "-99.1082870680998,19.4485096377685,0"
"ID: 1378133
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: 5O. TRAMO 20 DE NOVIEMBRE
				Delegaci󮺠VENUSTIANO CARRANZA", "-99.1080791950337,19.4484596279794,0"
"ID: 1376681
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: EX HIPODROMO DE PERALVILLO
				Delegaci󮺠CUAUHTEMOC", "-99.1381592647335,19.454947655409,0"
"ID: 1376847
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: EL PRADO
				Delegaci󮺠IZTAPALAPA", "-99.1347679712732,19.3589296803429,0"
"ID: 1382825
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: BARRIO SAN LUCAS
				Delegaci󮺠IZTAPALAPA", "-99.09830560263,19.3564291215721,0"
"ID: 1388758
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: PUEBLO STA CRUZ MEYEHUALCO
				Delegaci󮺠IZTAPALAPA", "-99.0438306980314,19.3429419690922,0"
"ID: 1389746
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: 15 DE AGOSTO
				Delegaci󮺠GUSTAVO A MADERO", "-99.1043503795019,19.4856057100297,0"
"ID: 1397434
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: RESIDENCIAL COPILCO
				Delegaci󮺠COYOACAN", "-99.1788707443771,19.3362090611995,0"
"ID: 1388541
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: U STA CRUZ MEYEHUALCO
				Delegaci󮺠IZTAPALAPA", "-99.0493349224043,19.3426382629931,0"
"ID: 1452426
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: SANTA MARIA LA RIBERA
				Delegaci󮺠CUAUHTEMOC", "-99.1546765073538,19.4428106778607,0"
"ID: 1452433
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: SANTA MARIA LA RIBERA
				Delegaci󮺠CUAUHTEMOC", "-99.1541190520163,19.4444731946874,0"
"ID: 1452434
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: SANTA MARIA LA RIBERA
				Delegaci󮺠CUAUHTEMOC", "-99.1541259714065,19.4444202535739,0"
"ID: 1427809
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: ATLAMAYA
				Delegaci󮺠ALVARO OBREGON", "-99.2016257202723,19.3491665043906,0"
"ID: 1407002
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: MODERNA
				Delegaci󮺠BENITO JUAREZ", "-99.1318171947786,19.3938412966394,0"
"ID: 1426910
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: D M NACIONAL
				Delegaci󮺠GUSTAVO A MADERO", "-99.0992173141477,19.4753191849354,0"
"ID: 1426913
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: AMPL SAN JUAN DE ARAGON
				Delegaci󮺠GUSTAVO A MADERO", "-99.0998971796769,19.4750149021419,0"
"ID: 1418736
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: SAN ANGEL
				Delegaci󮺠ALVARO OBREGON", "-99.1868378166946,19.3499446818844,0"
"ID: 1418737
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: GUADALUPE INN
				Delegaci󮺠ALVARO OBREGON", "-99.1867244387729,19.350437839602,0"
"ID: 1418742
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: GUADALUPE INN
				Delegaci󮺠ALVARO OBREGON", "-99.1866683015276,19.3505422806412,0"
"ID: 1417921
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: INSURGENTES MIXCOAC
				Delegaci󮺠BENITO JUAREZ", "-99.1789427187558,19.3738608199098,0"
"ID: 1417925
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: INSURGENTES MIXCOAC
				Delegaci󮺠BENITO JUAREZ", "-99.1797542054187,19.3717433935895,0"
"ID: 1403521
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: HIPODROMO
				Delegaci󮺠CUAUHTEMOC", "-99.1694704679791,19.4036618395622,0"
"ID: 1403525
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: HIPODROMO
				Delegaci󮺠CUAUHTEMOC", "-99.1695704466353,19.4034798951033,0"
"ID: 1398209
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: NATIVITAS
				Delegaci󮺠BENITO JUAREZ", "-99.1361181135042,19.3823417494654,0"
"ID: 1398212
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: NATIVITAS
				Delegaci󮺠BENITO JUAREZ", "-99.136033955004,19.3823304623174,0"
"ID: 1378191
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: 20 DE NOVIEMBRE
				Delegaci󮺠VENUSTIANO CARRANZA", "-99.1063897606366,19.4478690676991,0"
"ID: 1379196
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: NUEVA INDUSTRIAL VALLEJO NORTE
				Delegaci󮺠GUSTAVO A MADERO", "-99.1532904210801,19.5114269044434,0"
"ID: 1376534
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: NONOALCO TLATELOLCO
				Delegaci󮺠CUAUHTEMOC", "-99.1403135835004,19.4550949020778,0"
"ID: 1376598
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: NONOALCO TLATELOLCO
				Delegaci󮺠CUAUHTEMOC", "-99.1385383933462,19.4546919929465,0"
"ID: 1376623
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: EX HIPODROMO DE PERALVILLO
				Delegaci󮺠CUAUHTEMOC", "-99.1385395540187,19.4549255109457,0"
"ID: 1390559
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: CIUDAD DE LOS DEPORTES
				Delegaci󮺠BENITO JUAREZ", "-99.175231076316,19.385962125076,0"
"ID: 1378158
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: 20 DE NOVIEMBRE
				Delegaci󮺠VENUSTIANO CARRANZA", "-99.1083694669901,19.448293844421,0"
"ID: 1378150
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: 20 DE NOVIEMBRE
				Delegaci󮺠VENUSTIANO CARRANZA", "-99.1081491196971,19.448237645854,0"
"ID: 1378180
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: 5O. TRAMO 20 DE NOVIEMBRE
				Delegaci󮺠VENUSTIANO CARRANZA", "-99.1065168381291,19.4481112790992,0"
"ID: 1378183
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: 5O. TRAMO 20 DE NOVIEMBRE
				Delegaci󮺠VENUSTIANO CARRANZA", "-99.1063205249196,19.4480784912283,0"
"ID: 1378207
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: 5O. TRAMO 20 DE NOVIEMBRE
				Delegaci󮺠VENUSTIANO CARRANZA", "-99.1056138732946,19.4479332672886,0"
"ID: 1378214
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: 5O. TRAMO 20 DE NOVIEMBRE
				Delegaci󮺠VENUSTIANO CARRANZA", "-99.105424070531,19.4478711270575,0"
"ID: 1378217
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: 20 DE NOVIEMBRE
				Delegaci󮺠VENUSTIANO CARRANZA", "-99.1055079982072,19.4476640711563,0"
"ID: 1375248
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: GENERAL PEDRO MA ANAYA
				Delegaci󮺠BENITO JUAREZ", "-99.1603631172601,19.363600768273,0"
"ID: 1375264
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: GENERAL PEDRO MA ANAYA
				Delegaci󮺠BENITO JUAREZ", "-99.1600039808567,19.3634534539066,0"
"ID: 1376789
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: JUSTO SIERRA
				Delegaci󮺠IZTAPALAPA", "-99.1347818451754,19.3591311430506,0"
"ID: 1376804
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: SINATEL
				Delegaci󮺠IZTAPALAPA", "-99.1343916254785,19.3590983579349,0"
"ID: 1376655
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: EX HIPODROMO DE PERALVILLO
				Delegaci󮺠CUAUHTEMOC", "-99.1384829938436,19.4550114722437,0"
"ID: 1375343
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: SANTA CRUZ ATOYAC
				Delegaci󮺠BENITO JUAREZ", "-99.1600530430301,19.3636972695604,0"
"ID: 1388806
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: U STA CRUZ MEYEHUALCO
				Delegaci󮺠IZTAPALAPA", "-99.0408897827167,19.3433615472648,0"
"ID: 1388808
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: PUEBLO STA CRUZ MEYEHUALCO
				Delegaci󮺠IZTAPALAPA", "-99.0407957806173,19.3432238333447,0"
"ID: 1407139
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: BARRIO SAN PEDRO
				Delegaci󮺠IZTACALCO", "-99.1292594888638,19.3976410127689,0"
"ID: 1408109
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: RAMOS MILLAN BRAMADERO
				Delegaci󮺠IZTACALCO", "-99.0954408804577,19.3963327364562,0"
"ID: 1408111
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: RAMOS MILLAN BRAMADERO
				Delegaci󮺠IZTACALCO", "-99.0953787090179,19.3963287175975,0"
"ID: 1408114
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: RAMOS MILLAN BRAMADERO
				Delegaci󮺠IZTACALCO", "-99.095291456936,19.3963177664631,0"
"ID: 1408142
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: RAMOS MILLAN BRAMADERO
				Delegaci󮺠IZTACALCO", "-99.0950296044258,19.3962583732567,0"
"ID: 1411145
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: GRANJAS MEXICO
				Delegaci󮺠IZTACALCO", "-99.1034131436368,19.3972311749336,0"
"ID: 1419694
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: RESIDENCIAL CAFETALES
				Delegaci󮺠COYOACAN", "-99.1112487523601,19.315534524593,0"
"ID: 1419695
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: RESIDENCIAL CAFETALES
				Delegaci󮺠COYOACAN", "-99.1112276164351,19.3155493552017,0"
"ID: 1407008
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: MODERNA
				Delegaci󮺠BENITO JUAREZ", "-99.1318045417158,19.3945183328277,0"
"ID: 1403502
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: HIPODROMO
				Delegaci󮺠CUAUHTEMOC", "-99.1708847752114,19.4035963692307,0"
"ID: 1407015
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: MODERNA
				Delegaci󮺠BENITO JUAREZ", "-99.1319054729715,19.3939973409403,0"
"ID: 1383839
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: GUERRERO
				Delegaci󮺠CUAUHTEMOC", "-99.1383325609047,19.4496434999174,0"
"ID: 1406278
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: CAMPESTRE CHURUBUSCO
				Delegaci󮺠COYOACAN", "-99.1389011276583,19.3411933301084,0"
"ID: 1420651
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: MANUEL AVILA CAMACHO
				Delegaci󮺠MIGUEL HIDALGO", "-99.2161087937571,19.4419484583557,0"
"ID: 1406284
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: CAMPESTRE CHURUBUSCO
				Delegaci󮺠COYOACAN", "-99.1388000768535,19.3412046184647,0"
"ID: 1420621
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: MANUEL AVILA CAMACHO
				Delegaci󮺠MIGUEL HIDALGO", "-99.2163006346653,19.4421308233508,0"
"ID: 1417905
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: DEL VALLE SUR
				Delegaci󮺠BENITO JUAREZ", "-99.1789562672739,19.3733174730973,0"
"ID: 1417911
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: TLACOQUEMECATL
				Delegaci󮺠BENITO JUAREZ", "-99.1787937814984,19.3737921448123,0"
"ID: 1418730
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: SAN ANGEL
				Delegaci󮺠ALVARO OBREGON", "-99.1870762926335,19.3491602125576,0"
"ID: 1390232
				Tipo: Sem⧯ros
				Categor Semex
				Caractericas: 
				Empresa: 
				V Primaria
				Colonia: CIUDAD DE LOS DEPORTES
				Delegaci󮺠BENITO JUAREZ", "-99.1829366457743,19.3850978675748,0"
